uuid,country,source,school_id,giga_school_id,name,education_level,student_count,connectivity,type_connectivity,connectivity_speed,electricity_availability,lat,lon
e429f97f-401a-3e37-8e96-5b4a36968426,Costa Rica,government,2209,G_CRI_001947,PEDRO MARIA BADILLA BOLANOS,Primary,873,YES,FO,100,Yes,10.01474319,-84.10057707
550a0c18-1027-39ed-a1cb-8868ad2f9c0e,Costa Rica,government,2210,G_CRI_001948,J.N. PEDRO MÂª BADILLA B.,,,YES,FO,20,Yes,10.01204004,-84.1016775
c0aa0dc2-3f7e-3ee6-98ff-ba6a9bd0766b,Costa Rica,government,2211,G_CRI_001949,SAN ANTONIO,Primary,38,YES,LTE,6,Yes,10.74398908,-83.80940494
5354de3f-46b4-3938-9a64-0225226fa0ab,Costa Rica,government,2212,G_CRI_001950,CALLE QUIROS,Primary,58,YES,FO,15,Yes,10.07126064,-84.1479464
87840f81-9208-3525-a091-d57d111c5cb7,Costa Rica,government,2213,G_CRI_001951,SAN RAMON,Primary,132,YES,LTE,6,Yes,10.34521077,-84.13193786
ff030f63-c63f-3eb7-8baa-0fa8d7654d45,Costa Rica,government,2214,G_CRI_001952,RAFAEL ARGUEDAS GUTIERREZ,Primary,379,YES,FO,10,Yes,10.01574886,-84.13463299
8f61d833-4b30-3927-8ea6-374dfd4226e8,Costa Rica,government,2215,G_CRI_001953,J.N. JUAN MORA FERNANDEZ,,,YES,FO,10,Yes,10.04167722,-84.1596556
d9f444f4-68ce-3167-b2b7-6322e194931e,Costa Rica,government,2216,G_CRI_001954,JUAN MORA FERNANDEZ,Primary,766,YES,FO,10,Yes,10.03663811,-84.16005016
8cb94ec7-8560-303a-a3a3-93787bc6206a,Costa Rica,government,2217,G_CRI_001955,CALLE HERNANDEZ,Primary,143,YES,FO,10,Yes,10.03276517,-84.08361452
3ad48d6d-cae4-3923-9a3e-0bd0469c404b,Costa Rica,government,2218,G_CRI_001956,SANTA ELENA,Primary,59,YES,FO,15,Yes,10.02605041,-84.02176996
6abae955-df51-3b89-99fa-50a3e5370136,Costa Rica,government,2219,G_CRI_001957,RUBEN DARIO,Primary,348,YES,FO,30,Yes,9.97475566,-84.09629096
549363b8-2324-35f0-aae8-5fcce0ccbc96,Costa Rica,government,2220,G_CRI_001958,SANTO TOMAS,Primary,277,YES,FO,20,Yes,9.97996439,-84.07831063
8154f4e2-d928-3ad7-935e-e03db10975aa,Costa Rica,government,2221,G_CRI_001959,JOSE EZEQUIEL GONZALEZ VINDAS,Primary,806,YES,FO,70,Yes,9.99545998,-84.09767816
01498ab2-b21c-3e72-8da2-b1c10f9763ad,Costa Rica,government,2222,G_CRI_001960,J.N. JOSE EZEQUIEL GONZALEZ VINDAS,,,YES,FO,15,Yes,9.99544607,-84.09742751
be574d3d-253f-3280-843f-c9c46af3ee7b,Costa Rica,government,2223,G_CRI_001961,ELISA SOTO JIMENEZ,Primary,527,YES,FO,10,Yes,10.02771735,-84.17141215
e1233a8a-842e-3154-8e5d-c7fb7b591752,Costa Rica,government,2224,G_CRI_001962,DOMINGO GONZALEZ PEREZ,Primary,347,YES,FO,30,Yes,10.01352931,-84.11811737
b1e742cc-de6f-397c-b97a-75fec4613625,Costa Rica,government,2225,G_CRI_001963,JULIA FERNANDEZ RODRIGUEZ,Primary,47,YES,ADSL,6,Yes,10.17271261,-84.15781595
ab3f049e-c5af-3a1f-a8a6-14c7eb782f54,Costa Rica,government,2226,G_CRI_001964,VILLALOBOS,Primary,224,YES,FO,10,Yes,9.96754288,-84.12157283
b281a847-e69b-3986-87e1-e7ddabb79633,Costa Rica,government,2227,G_CRI_001965,CLAUDIO LARA CAMPOS,Primary,412,YES,FO,40,Yes,10.40091883,-84.13490207
e7e757e4-569f-3b6c-a58c-430395803677,Costa Rica,government,2228,G_CRI_001966,VIRGEN DEL SOCORRO,Primary,6,NO,,0,Yes,10.27751757,-84.16362232
d53bc038-f10c-3fd1-beaa-e4539c6df7f6,Costa Rica,government,2229,G_CRI_001967,RODOLFO PETERS SCHEIDER,Primary,85,YES,FO,10,Yes,10.05558491,-84.16410253
5916d17b-cb8d-38b5-b79a-37a215f2cab3,Costa Rica,government,2230,G_CRI_001968,J.N. CLETO GONZALEZ VIQUEZ,,,YES,FO,6,Yes,10.00226223,-84.11459252
792791e5-c599-3121-95d7-086b2f17445d,Costa Rica,government,2231,G_CRI_001969,FINCA AGUA,Primary,34,YES,LTE,6,Yes,10.38179931,-83.91128084
87abc155-0669-3ff6-9144-3a0b63d4b932,Costa Rica,government,2232,G_CRI_001970,FINCA UNO,Primary,34,YES,LTE,6,Yes,10.37457351,-83.88733331
e36a1d60-7f4b-378e-9977-cd124b924ba0,Costa Rica,government,2233,G_CRI_001971,CUBUJUQUI,Primary,98,YES,ADSL,3,Yes,10.26079549,-83.94233275
a7cc0975-3351-32da-bcb4-d3d9f5088f6a,Costa Rica,government,2234,G_CRI_001972,LA GUARIA,Primary,384,YES,ADSL,4,Yes,10.4532583,-84.02569761
5e5074c3-46c8-326b-9d2c-14b0b2009444,Costa Rica,government,2235,G_CRI_001973,JOSE RAMON HERNANDEZ BADILLA,Primary,404,YES,FO,35,Yes,9.99303847,-84.12148356
06b1e629-9190-3e78-ab0f-520a3773c0ff,Costa Rica,government,2236,G_CRI_001974,FINCA SEIS,Primary,258,YES,ADSL,10,Yes,10.32114943,-83.88545577
a35501d4-00f7-3b98-ac88-844cd3b684f0,Costa Rica,government,2237,G_CRI_001975,FINCA CUATRO,Primary,104,YES,FO,15,Yes,10.33078365,-83.88135345
79814254-0e2e-3be3-9598-97bfbbf6783b,Costa Rica,government,2238,G_CRI_001976,FINCA OCHO,Primary,82,YES,LTE,6,Yes,10.30212684,-83.87634258
2649d1a7-d580-317d-adeb-5afc689566f5,Costa Rica,government,2239,G_CRI_001977,FINCA DIEZ,Primary,117,YES,LTE,6,Yes,10.28481255,-83.87542651
cca88038-7b30-3b73-9b61-3f0c92283d93,Costa Rica,government,2240,G_CRI_001978,SANTA EDUVIGES,Primary,117,YES,ADSL,1,Yes,10.38382454,-83.94587248
2b8b8b82-2f0b-3b46-a5a2-e12954b92617,Costa Rica,government,2241,G_CRI_001979,LA CONQUISTA,Primary,84,YES,ADSL,10,Yes,10.39208614,-83.95324966
0c25316a-191e-345c-bbec-0bdbe0983d9b,Costa Rica,government,2242,G_CRI_001980,FINCA TRES,Primary,23,YES,LTE,6,Yes,10.34685011,-83.86879562
de9ad571-b9bb-3fc3-a3c8-2258796b9f5b,Costa Rica,government,2243,G_CRI_001981,FINCA CINCO,Primary,64,YES,LTE,6,Yes,10.33710809,-83.85775599
42ca5c8a-ca1b-3ace-80da-2b3f1ae6371f,Costa Rica,government,2244,G_CRI_001982,FINCA SIETE,Primary,21,YES,ADSL,0.5,Yes,10.30572918,-83.86487706
1a60dbcc-970d-3fdd-b6e1-574fffe37ffa,Costa Rica,government,2245,G_CRI_001983,FINCA ONCE,Primary,137,YES,FO,15,Yes,10.32107798,-83.90254139
a1d6b8be-ae0f-3540-9157-8336719b35c5,Costa Rica,government,2246,G_CRI_001984,SAN JOSE DE RIO SUCIO,Primary,243,YES,LTE,6,Yes,10.52255375,-83.99396897
ec0d9a56-d02c-350a-887c-2cda71c1a515,Costa Rica,government,2247,G_CRI_001985,BAJO DEL VIRILLA,Primary,39,YES,FO,5,Yes,9.96252216,-84.11092615
69971b81-5fff-3dcf-bac1-489bfe3cf368,Costa Rica,government,2248,G_CRI_001986,MERCEDES SUR,Primary,309,YES,FO,5,Yes,10.00155017,-84.13999022
a5a67407-b3f6-3a0c-89b0-19fb4365b4c1,Costa Rica,government,2249,G_CRI_001987,MIGUEL AGUILAR BONILLA,Primary,183,YES,FO,15,Yes,10.02164571,-84.10428364
d3398c3f-29cd-3a4e-9e50-991252c95790,Costa Rica,government,2250,G_CRI_001988,I.D.A. SAN RAMON,Primary,15,YES,VSAT,1,Yes,10.49046927,-85.38229928
fadb71ca-0e5a-313d-8e2f-2d0daa0cacd6,Costa Rica,government,2251,G_CRI_001989,AGUA CALIENTE,Primary,75,YES,3G,3,Yes,10.46828615,-85.22504266
e0049de0-8849-3e3a-9254-cdf0b0c6cee2,Costa Rica,government,2252,G_CRI_001990,TEMPATAL,Primary,73,YES,3G,3,Yes,11.02608019,-85.66559385
6ff98c85-ea54-34e8-aca4-9cb79b8ffca1,Costa Rica,government,2253,G_CRI_001991,PUEBLO NUEVO,Primary,319,YES,ADSL,4,Yes,10.64212757,-85.42423127
b30828df-96a0-3b26-a069-623fa13080e4,Costa Rica,government,2254,G_CRI_001992,MAQUENCAL,Primary,67,YES,LTE,6,Yes,11.0826571,-85.39605506
656b5236-0495-3f79-b006-b0b03872b424,Costa Rica,government,2255,G_CRI_001993,ALBA OCAMPO ALVARADO,Primary,1005,YES,FO,100,Yes,10.63017735,-85.44130796
6a182f29-c8b8-323c-8c8b-edd55b643609,Costa Rica,government,2256,G_CRI_001994,EL PORVENIR,Primary,10,YES,FO,10,Yes,11.13952818,-85.56411294
de620c49-c859-38cf-a8db-7066b1950302,Costa Rica,government,2257,G_CRI_001995,GENERAL TOMAS GUARDIA GUTIERREZ,Primary,494,YES,FO,10,Yes,10.52546533,-85.25519035
6813b3ce-347f-3303-9270-6dfaecadab70,Costa Rica,government,2258,G_CRI_001996,AGUA CALIENTE,Primary,21,YES,LTE,6,Yes,10.93148985,-85.65575597
25722229-09fc-38f8-8c54-1e8ff5b5d2b6,Costa Rica,government,2259,G_CRI_001997,BARRIO GUADALUPE,Primary,135,YES,ADSL,10,Yes,10.65906383,-85.4696442
768946d2-79d0-3dd2-b6ed-fe057035c520,Costa Rica,government,2260,G_CRI_001998,CORAZON DE JESUS,Primary,178,YES,ADSL,2,Yes,10.51286043,-85.24662547
6f3fbda4-2e1e-33f3-8ac8-3be09e7a090e,Costa Rica,government,2261,G_CRI_001999,SAN VICENTE,Primary,26,YES,LTE,6,Yes,11.10870318,-85.36531919
c45b6324-d16d-3e27-a21a-bf6bd3152d4d,Costa Rica,government,2262,G_CRI_002000,LAS DELICIAS,Primary,22,YES,ADSL,10,Yes,10.64626302,-85.46293944
1bd073da-c19d-3b36-bb44-0f474543698a,Costa Rica,government,2263,G_CRI_002001,BUENA VISTA,Primary,93,YES,FO,10,Yes,10.74981701,-85.46884361
da179c4e-664f-3d3b-972b-e351c63f6ced,Costa Rica,government,2264,G_CRI_002002,GIL TABLADA COREA,Primary,140,YES,FO,15,Yes,11.01637636,-85.72378306
e6b84682-8207-3f5e-b288-9dfde9fcd0bb,Costa Rica,government,2265,G_CRI_002003,CANAS DULCES,Primary,161,YES,ADSL,6,Yes,10.73494714,-85.47802862
31ed0d4a-0bc9-3fa2-840b-9e57e5b29642,Costa Rica,government,2266,G_CRI_002004,I.D.A. BAGATZI,Primary,15,YES,3G,3,Yes,10.40565624,-85.31031301
6bdaaec5-3226-36f4-a559-fc8dd1ae0bd0,Costa Rica,government,2267,G_CRI_002005,I.D.A. LAS PLAYITAS,Primary,5,NO,,0,Yes,10.44673018,-85.35920318
2a2f0639-6f60-3184-b0b6-278314c6df2f,Costa Rica,government,2268,G_CRI_002006,EL ARBOLITO,Primary,86,YES,FO,10,Yes,10.52040445,-85.23904934
cc009768-b6ee-3d42-87ec-77deded72fd9,Costa Rica,government,2269,G_CRI_002007,RODEITO,Primary,20,NO,,0,Yes,10.63961298,-85.49323207
da9ff806-0c10-3894-afad-4c704eabe4b1,Costa Rica,government,2270,G_CRI_002008,J.N. LIBERIA,,,YES,FO,30,Yes,10.63060039,-85.44088849
45e36481-9c91-36c0-9e42-3fb5135fdad2,Costa Rica,government,2271,G_CRI_002009,NUEVA GENERACION,Primary,59,YES,FO,10,Yes,10.66016982,-85.45575555
dfc4b54a-2178-3588-ae57-2ca182fa7f8c,Costa Rica,government,2273,G_CRI_002010,BARRIO IRVIN,Primary,310,YES,FO,10,Yes,11.06476872,-85.62691189
186a1f8d-9a68-312a-bd92-d5aed9f1bd32,Costa Rica,government,2274,G_CRI_002011,EL CAPULIN,Primary,163,YES,FO,10,Yes,10.62487481,-85.4564909
0adb8a08-7b05-37e4-9938-3f83bdec5c6b,Costa Rica,government,2275,G_CRI_002012,COLONIA BOLANOS,Primary,39,YES,3G,3,Yes,10.97058592,-85.62154717
a66b2d08-8870-38b2-865b-57eb365d0f44,Costa Rica,government,2276,G_CRI_002013,LA LIBERTAD,Primary,25,NO,,0,Yes,11.17661169,-85.54299439
3b66a89e-cf04-3052-8373-ec218377765c,Costa Rica,government,2277,G_CRI_002014,COPALCHI,Primary,17,YES,ADSL,5,Yes,11.15400241,-85.61933955
2a8b721e-f1da-30f1-acef-e6cee073299d,Costa Rica,government,2278,G_CRI_002015,CUAJINIQUIL,Primary,235,YES,ADSL,10,Yes,10.94211218,-85.68163696
43f8193b-b372-3638-8f05-0c927c5cd2c8,Costa Rica,government,2279,G_CRI_002016,CUIPILAPA,Primary,4,YES,LTE,6,Yes,10.67022652,-85.15939242
3b2c3271-8f51-33c2-a87d-7febcaba7a44,Costa Rica,government,2280,G_CRI_002017,CURUBANDE,Primary,101,YES,ADSL,5,Yes,10.72005323,-85.41004078
f720d65b-b073-3773-9f76-742168dac069,Costa Rica,government,2281,G_CRI_002018,SANTA ELENA,Primary,104,YES,LTE,6,Yes,11.10636524,-85.42096421
ef04b518-9a68-3d63-81a5-2d51d8930f64,Costa Rica,government,2282,G_CRI_002019,GUARDIA,Primary,326,YES,FO,10,Yes,10.56556229,-85.59016242
377f4988-0df4-39a1-a603-1d9fedcb7551,Costa Rica,government,2283,G_CRI_002020,PIJIJE,Primary,297,YES,ADSL,5,Yes,10.54497186,-85.35238633
b9e95e43-431e-3dc3-b6c1-344853345bfe,Costa Rica,government,2285,G_CRI_002021,LOS ANGELES,Primary,60,YES,LTE,6,Yes,11.04956047,-85.40575067
52da3e66-2dbe-3f29-a61c-1d07e664ddd9,Costa Rica,government,2286,G_CRI_002022,LAS VUELTAS,Primary,126,YES,FO,10,Yes,11.17175718,-85.61629672
c4c8e9e3-5f45-3736-ad55-5a9e1687eed0,Costa Rica,government,2287,G_CRI_002023,CORAZON DE JESUS,Primary,895,YES,FO,100,Yes,10.64239618,-85.44555267
9fca4cb1-82e1-3377-8a4f-6e615cb0799e,Costa Rica,government,2288,G_CRI_002024,MARCELINO GARCIA FLAMENCO,Primary,141,YES,FO,10,Yes,10.84464257,-85.4921651
49ca91a0-f795-3c9f-ba8d-f5a85a9a7461,Costa Rica,government,2289,G_CRI_002025,EL CONSUELO,Primary,59,YES,LTE,6,Yes,10.84976236,-85.47276481
c4848ad4-ab43-3fa1-b37d-8b1fe333a4cc,Costa Rica,government,2290,G_CRI_002026,GUAPINOL,Primary,30,YES,FO,10,Yes,11.11473008,-85.57354794
f6722cca-847b-39c5-a7fd-5c1eff8c6e66,Costa Rica,government,2291,G_CRI_002027,EL GUAYABO,Primary,289,YES,FO,10,Yes,10.70851617,-85.2255566
2b1448b7-871e-30c2-9126-535d6cfcf4b2,Costa Rica,government,2292,G_CRI_002028,IRIGARAY,Primary,53,YES,ADSL,3,Yes,10.72365327,-85.51096242
56e46ce7-d350-3a9c-9f08-df6c00b75867,Costa Rica,government,2293,G_CRI_002029,SALVADOR VILLAR MUNOZ,Primary,503,YES,FO,10,Yes,11.07713987,-85.63144203
e066aeba-a6f9-32bd-9c99-6db2bf1dc1ba,Costa Rica,government,2294,G_CRI_002030,RINCON DE LA VIEJA,Primary,10,YES,3G,3,Yes,10.73891413,-85.32868192
75a2795a-787e-3f1f-b692-143d4819e412,Costa Rica,government,2295,G_CRI_002031,FALCONIANA,Primary,20,NO,,0,Yes,10.43049123,-85.26120495
f6272871-267b-3bf9-8933-35ce9c1d4f59,Costa Rica,government,2296,G_CRI_002032,FAUSTO GUZMAN CALVO,Primary,200,YES,FO,10,Yes,10.67331851,-85.19971467
cab4e8e4-7b63-3282-99ae-0fcd9a137076,Costa Rica,government,2297,G_CRI_002033,LA GARITA,Primary,121,YES,FO,15,Yes,11.08691208,-85.5529396
b6cdae16-732e-3e58-909f-0b48fdef79ed,Costa Rica,government,2298,G_CRI_002034,LA VIRGEN,Primary,34,YES,LTE,6,Yes,11.11057207,-85.38280805
e3184f96-9bd0-3ada-99c7-42b4548bc5ef,Costa Rica,government,2299,G_CRI_002035,LAB. JOHN FITGERALD KENNEDY,Primary,159,YES,FO,15,Yes,10.62320797,-85.44998866
272c6d36-3dc0-3110-9e68-be4ca368b98f,Costa Rica,government,2300,G_CRI_002036,LAS BRISAS,Primary,44,NO,,0,Yes,11.17192944,-85.56975781
213da0fd-558e-3e82-b923-cc35aa8f4120,Costa Rica,government,2301,G_CRI_002037,LAS LILAS,Primary,21,NO,,0,Yes,10.8310882,-85.451697
d6a95747-08a1-3ec0-bdcc-895303dee03b,Costa Rica,government,2302,G_CRI_002038,LIMONAL,Primary,12,YES,LTE,6,Yes,10.69536254,-85.26324788
27bfe233-0f69-3c63-8753-b201ccd3614f,Costa Rica,government,2303,G_CRI_002039,LOS ANDES,Primary,16,YES,FO,10,Yes,11.10894944,-85.51674797
3403a04f-f02b-34cc-a704-8162b6f7491d,Costa Rica,government,2304,G_CRI_002040,LOS INOCENTES,Primary,5,YES,FO,15,Yes,11.03510922,-85.50187601
42772c2d-1570-3127-b3fe-0aeef5a7379e,Costa Rica,government,2305,G_CRI_002041,CELESTINO ALVAREZ RUIZ,Primary,30,YES,3G,3,Yes,10.52576836,-85.19010931
8eb32b13-e3b5-399b-a219-288ef3c3d910,Costa Rica,government,2306,G_CRI_002042,MONTENEGRO,Primary,111,YES,FO,10,Yes,10.47857003,-85.2090294
3046bab8-1d3a-3fa5-a393-e1df4031d53d,Costa Rica,government,2307,G_CRI_002043,LLANOS DE CORTES,Primary,58,YES,3G,3,Yes,10.51510256,-85.29081163
9a98ec82-9015-37b1-a149-725862297132,Costa Rica,government,2308,G_CRI_002044,MORACIA,Primary,743,YES,FO,70,Yes,10.63578595,-85.42984565
2d5f800e-20cd-337f-8575-0358bc52fb1d,Costa Rica,government,2309,G_CRI_002045,ASCENSION ESQUIVEL IBARRA,Primary,412,YES,FO,20,Yes,10.62926542,-85.43718981
5a2ebc84-8493-32d0-aa4e-1df158f011ec,Costa Rica,government,2310,G_CRI_002046,PUEBLO NUEVO,Primary,26,YES,LTE,6,Yes,10.73081008,-85.24245592
d055b7db-c7b3-32d9-ae38-73836071432d,Costa Rica,government,2311,G_CRI_002047,RINCON DE LA CRUZ,Primary,9,YES,LTE,6,Yes,10.76038519,-85.21913733
c19c3928-0b64-311f-bc9c-fce059e128c6,Costa Rica,government,2312,G_CRI_002048,SAN FERNANDO,Primary,16,YES,FO,15,Yes,11.15205537,-85.53643734
093fe119-d07a-3594-963e-21c8efd79563,Costa Rica,government,2313,G_CRI_002049,SALITRAL,Primary,28,NO,,0,Yes,10.5934149,-85.2436003
b973341d-8c14-3d1f-bdc1-1c5bdcb7bbe1,Costa Rica,government,2314,G_CRI_002050,SAN BERNARDO,Primary,46,YES,LTE,6,Yes,10.63605978,-85.19970046
355eed1d-8ad0-3af6-b1e5-05544c05e97d,Costa Rica,government,2315,G_CRI_002051,SAN DIMAS,Primary,85,YES,FO,15,Yes,11.17776851,-85.60397973
4777f527-d1d8-386a-a37d-76aca5dc9ea5,Costa Rica,government,2316,G_CRI_002052,SAN ISIDRO,Primary,7,YES,LTE,6,Yes,10.66409598,-85.26267303
cc863de3-b245-34ed-9b49-a38e52a6a77a,Costa Rica,government,2317,G_CRI_002053,SAN JORGE,Primary,8,YES,LTE,6,Yes,10.72967687,-85.29801326
400993c9-d6f0-324d-b6ae-ce3879981bf2,Costa Rica,government,2318,G_CRI_002054,SAN PEDRO DE MOGOTE,Primary,7,YES,LTE,6,Yes,10.66614985,-85.23637465
3d765810-e581-320c-8ede-dd983c75bbfa,Costa Rica,government,2319,G_CRI_002055,ISABEL BROWN BROWN,Primary,805,YES,FO,10,Yes,10.64219329,-85.43484115
c2699ce6-f317-3894-b9c9-b46c0bd9c6bf,Costa Rica,government,2320,G_CRI_002056,J.N. SAN ROQUE,,,YES,FO,20,Yes,10.64096554,-85.43567208
1e6a7d2b-058c-3d1f-a56b-34d227b70976,Costa Rica,government,2321,G_CRI_002057,SANTA CECILIA,Primary,431,YES,FO,10,Yes,11.06230569,-85.41490408
b46d516a-0d41-313f-a25e-244f9d2ba3ae,Costa Rica,government,2322,G_CRI_002058,SANTA FE,Primary,3,YES,LTE,6,Yes,10.56257128,-85.15227324
8473bac3-4137-3af0-aac1-3c0a48592f59,Costa Rica,government,2323,G_CRI_002059,JESUS DE NAZARETH,Primary,643,YES,FO,10,Yes,10.64919384,-85.4341533
a32c3bc6-6167-3c69-bcac-51b88bb1f6c5,Costa Rica,government,2324,G_CRI_002060,EL TRIUNFO,Primary,21,YES,LTE,6,Yes,10.70845854,-85.62823213
52b14084-732c-3ba1-8e52-e5b0c2e670df,Costa Rica,government,2325,G_CRI_002061,BELLO HORIZONTE,Primary,7,YES,3G,3,Yes,10.99155836,-85.65261439
f82cc4b1-d17d-347e-954d-2545e548e8b8,Costa Rica,government,2326,G_CRI_002062,ADOLFO BERGER FAERRON,Primary,20,YES,ADSL,3,Yes,10.68601434,-85.21098268
cea92d5d-fddf-3a30-8c01-f82fefd0b0f4,Costa Rica,government,2327,G_CRI_002063,SONZAPOTE,Primary,31,YES,FO,15,Yes,11.1112802,-85.61010123
02456237-2cd9-303e-84e4-2329e6b65dc6,Costa Rica,government,2328,G_CRI_002064,LA VICTORIA,Primary,432,YES,FO,10,Yes,10.62694078,-85.43060003
19b71d3a-33df-3fa0-ad5e-2b7742553f2f,Costa Rica,government,2329,G_CRI_002065,BARRIO LA CRUZ,Primary,258,YES,FO,10,Yes,10.60642287,-85.43978782
3a5b80cb-f0f3-3635-b2db-eba94799f44f,Costa Rica,government,2330,G_CRI_002066,PELON DE LA BAJURA,Primary,15,YES,3G,3,Yes,10.49005421,-85.41108688
ec62cd35-2124-36f4-ac7e-f855beee311d,Costa Rica,government,2331,G_CRI_002067,ACOYAPA,Primary,33,YES,FO,2,Yes,10.0781078,-85.27400446
151492bf-cdaa-30a1-adc0-3029a2a954e3,Costa Rica,government,2332,G_CRI_002068,PUERTO JESUS,Primary,19,YES,FO,10,Yes,10.11199185,-85.2707055
ecfcaa8b-7561-3f72-a539-30b772632ff6,Costa Rica,government,2333,G_CRI_002069,MATAMBAS,Primary,7,YES,LTE,6,Yes,10.17544394,-85.42166407
a306df9a-5668-33d0-ab72-0835da65ee6f,Costa Rica,government,2335,G_CRI_002070,SAN FERNANDO,Primary,49,YES,ADSL,6,Yes,9.92093588,-85.53569107
3ca894a8-72dd-34f6-9fe5-04865f1c51d4,Costa Rica,government,2336,G_CRI_002071,CUESTA ROJA,Primary,3,YES,LTE,6,Yes,9.98661676,-85.39304727
5c03fee9-4b5b-32a3-aee8-e489914d4e84,Costa Rica,government,2337,G_CRI_002072,CAIMITALITO,Primary,6,YES,ADSL,5,Yes,10.05916169,-85.49235343
2c1f9984-f962-3d93-aa70-334a28cec591,Costa Rica,government,2338,G_CRI_002073,CHINAMPAS,Primary,17,YES,LTE,6,Yes,9.92381848,-85.49186243
6657e286-be53-387c-b147-9bdc9c4ba1fe,Costa Rica,government,2339,G_CRI_002074,PUERTO MORENO,Primary,5,YES,LTE,6,Yes,10.20470851,-85.25144437
b4fda05c-b043-3787-9d0c-011d0876ffdc,Costa Rica,government,2340,G_CRI_002075,ALTOS DEL SOCORRO,Primary,17,YES,LTE,6,Yes,9.9587759,-85.39945162
d0ace3e8-5bf4-36c1-8bbc-30871acec142,Costa Rica,government,2341,G_CRI_002076,ANTONIO MACEO Y GRAJALES,Primary,146,YES,FO,15,Yes,10.10210556,-85.3719854
6a11cbc3-2f95-3aa8-b498-c81c6a4770b5,Costa Rica,government,2342,G_CRI_002077,ARBOLITO,Primary,14,YES,ADSL,3,Yes,9.92525199,-85.43140912
c5b3bfaf-b026-323e-9ed0-8325542d9900,Costa Rica,government,2343,G_CRI_002078,ARCOS DE NOSARA,,,NO,,0,No,10.00388795,-85.56031084
85cb7577-e240-3d7b-a61f-86af0b0aad61,Costa Rica,government,2344,G_CRI_002079,ULISES DELGADO AGUILERA,Primary,50,YES,LTE,6,Yes,10.25728994,-85.49109467
74ba8439-fbf7-3fe9-86e6-8a8100db2094,Costa Rica,government,2345,G_CRI_002080,COLONIA DE VALLE,Primary,30,YES,LTE,6,Yes,9.88095232,-85.33371711
a709af30-7147-3798-98cb-901d726ab911,Costa Rica,government,2346,G_CRI_002081,MOROTE,Primary,4,YES,LTE,6,Yes,10.05821147,-85.25440951
a765c225-73cf-32b4-9099-e4f55540f2e6,Costa Rica,government,2347,G_CRI_002082,BARCO QUEBRADO,Primary,42,YES,LTE,6,Yes,9.90120472,-85.58872229
b06abcd7-306d-36fd-8758-c878d0ea87c5,Costa Rica,government,2349,G_CRI_002083,SAN GERARDO,Primary,3,YES,LTE,6,Yes,10.05102296,-85.44192935
daeb5d85-7c8f-332c-9154-14086ee7c836,Costa Rica,government,2350,G_CRI_002084,BEJUCO,Primary,17,YES,ADSL,6,Yes,9.851759,-85.32906752
b79f7306-f210-3953-b00a-03a0e3a4b23a,Costa Rica,government,2352,G_CRI_002085,BELEN,Primary,63,YES,FO,15,Yes,10.02869445,-85.5041812
8d14cb4d-8e32-3908-8127-18a6b621b376,Costa Rica,government,2353,G_CRI_002086,BELLA VISTA,Primary,14,YES,LTE,6,Yes,9.9534855,-85.28027162
48fa6794-03d1-368c-8eac-0ec6f67ee023,Costa Rica,government,2354,G_CRI_002087,CAMARONAL,Primary,10,YES,LTE,6,Yes,9.86819397,-85.44260026
fd782c72-ea65-3f38-9780-e0c8039852fb,Costa Rica,government,2355,G_CRI_002088,BETANIA,Primary,20,YES,3G,3,Yes,9.96403474,-85.44383802
b62f2067-7933-36a7-bc72-a803037354ba,Costa Rica,government,2356,G_CRI_002089,LOS ANGELES,Primary,127,YES,FO,15,Yes,10.15068727,-85.44789908
734d9549-96cd-35da-837a-90f97b03283f,Costa Rica,government,2358,G_CRI_002090,SERAPIO LOPEZ FAJARDO,Primary,333,YES,FO,10,Yes,9.98051682,-85.65097767
3cfebf6a-3431-30b2-a94f-6df509385c5f,Costa Rica,government,2359,G_CRI_002091,BUENA VISTA,Primary,8,YES,ADSL,4,Yes,9.91266551,-85.54076355
5fc8b20a-f71b-31ae-9bb8-39ec7939d83a,Costa Rica,government,2360,G_CRI_002092,CABALLITO,Primary,15,YES,LTE,6,Yes,10.23638928,-85.34626746
d39d7e9a-183c-3646-b29f-4aab62540df5,Costa Rica,government,2361,G_CRI_002093,CACAO,Primary,44,YES,LTE,6,Yes,10.05152611,-85.28680051
5d18fde3-89c9-3b66-adbd-78c66e693db6,Costa Rica,government,2362,G_CRI_002094,CUPERTINO BRICENO BALTODANO,Primary,119,YES,ADSL,6,Yes,10.06720173,-85.47444906
ecdaaf24-7010-3f43-8673-9ae8bedad562,Costa Rica,government,2363,G_CRI_002095,TORTUGUERO,Primary,12,YES,LTE,6,Yes,10.18503452,-85.27740986
2bc43f1f-c154-3b68-ba2e-5c2f57bfacf4,Costa Rica,government,2364,G_CRI_002096,SANTOS CARRILLO,Primary,38,YES,LTE,6,Yes,10.20205269,-85.27525206
41911ea7-7628-39af-9e75-62939b600295,Costa Rica,government,2365,G_CRI_002097,CERRO NEGRO,Primary,12,YES,LTE,6,Yes,10.09326903,-85.58409801
19d78a36-9fa0-31c9-b969-32d7b153758d,Costa Rica,government,2366,G_CRI_002098,LA ESPERANZA DE GARZA,Primary,108,YES,ADSL,10,Yes,9.93665411,-85.64881214
